A_x,A_y,B_x,B_y,A_native_x,A_native_y,B_native_x,B_native_y,A_lon,A_lat,B_lon,B_lat,geo_distance_deg
540.0,6940.0,460.0,6650.0,5400,69400,4600,66500,56.730112,-62.2477524,56.7295136,-62.2481321,0.0007086992662608485
550.0,6940.0,470.0,6650.0,5500,69400,4700,66500,56.7320188,-62.2477032,56.7314659,-62.2481066,0.0006844194401077811
560.0,6940.0,480.0,6650.0,5600,69400,4800,66500,56.7339257,-62.2476539,56.7334185,-62.248081,0.0006630733368171864
570.0,6940.0,490.0,6650.0,5700,69400,4900,66500,56.7358327,-62.2476047,56.7353713,-62.2480554,0.0006449964728641615
580.0,6940.0,500.0,6650.0,5800,69400,5000,66500,56.7377397,-62.2475553,56.7373243,-62.2480298,0.0006306404760218729
590.0,6940.0,510.0,6640.0,5900,69400,5100,66400,56.7396468,-62.247506,56.7391778,-62.2471188,0.0006081815847272372
600.0,6940.0,520.0,6640.0,6000,69400,5200,66400,56.7415539,-62.2474566,56.7411313,-62.2470931,0.0005574253402917695
610.0,6940.0,530.0,6640.0,6100,69400,5300,66400,56.7434612,-62.2474072,56.743085,-62.2470674,0.0005069422846812592
620.0,6940.0,540.0,6640.0,6200,69400,5400,66400,56.7453685,-62.2473578,56.7450389,-62.2470417,0.0004566786288018628
630.0,6940.0,550.0,6640.0,6300,69400,5500,66400,56.7472759,-62.2473083,56.7469931,-62.2470159,0.0004067844638135142
640.0,6940.0,560.0,6640.0,6400,69400,5600,66400,56.7491833,-62.2472589,56.7489475,-62.2469901,0.0003575682871840162
650.0,6940.0,570.0,6640.0,6500,69400,5700,66400,56.7510908,-62.2472093,56.7509021,-62.2469643,0.00030924535566560215
660.0,6940.0,580.0,6640.0,6600,69400,5800,66400,56.7529984,-62.2471598,56.752857,-62.2469384,0.0002627011990865833
670.0,6940.0,590.0,6640.0,6700,69400,5900,66400,56.7549061,-62.2471102,56.7548121,-62.2469126,0.0002188190119697751
680.0,6940.0,600.0,6640.0,6800,69400,6000,66400,56.7568138,-62.2470606,56.7567675,-62.2468867,0.00017995805066770004
690.0,6940.0,610.0,6640.0,6900,69400,6100,66400,56.7587216,-62.2470109,56.7587231,-62.2468607,0.00015020748982674632
700.0,6940.0,620.0,6640.0,7000,69400,6200,66400,56.7606295,-62.2469612,56.7606789,-62.2468348,0.00013571042701270028
710.0,6940.0,630.0,6640.0,7100,69400,6300,66400,56.7625374,-62.2469115,56.762635,-62.2468088,0.0001416793915925888
720.0,6940.0,640.0,6640.0,7200,69400,6400,66400,56.7644455,-62.2468617,56.7645913,-62.2467828,0.00016577952225563795
730.0,6940.0,650.0,6640.0,7300,69400,6500,66400,56.7663536,-62.246812,56.7665478,-62.2467567,0.0002019201079592921
740.0,6940.0,660.0,6640.0,7400,69400,6600,66400,56.7682617,-62.2467621,56.7685046,-62.2467307,0.00024492115058021187
750.0,6940.0,670.0,6640.0,7500,69400,6700,66400,56.77017,-62.2467123,56.7704616,-62.2467046,0.00029170164551858314
760.0,6940.0,680.0,6640.0,7600,69400,6800,66400,56.7720783,-62.2466624,56.7724189,-62.2466784,0.00034097560030142915
770.0,6940.0,690.0,6640.0,7700,69400,6900,66400,56.7739866,-62.2466125,56.7743764,-62.2466523,0.00039182659430004875
780.0,6940.0,700.0,6640.0,7800,69400,7000,66400,56.7758951,-62.2465626,56.7763342,-62.2466261,0.00044366773603845595
790.0,6940.0,710.0,6640.0,7900,69400,7100,66400,56.7778036,-62.2465126,56.7782921,-62.2465999,0.0004962393978740605
800.0,6940.0,720.0,6640.0,8000,69400,7200,66400,56.7797122,-62.2464626,56.7802504,-62.2465736,0.0005495272877669919
810.0,6940.0,730.0,6640.0,8100,69400,7300,66400,56.7816209,-62.2464126,56.7822088,-62.2465473,0.000603133898898259
820.0,6940.0,740.0,6640.0,8200,69400,7400,66400,56.7835296,-62.2463625,56.7841675,-62.246521,0.0006572964780087963
830.0,6940.0,750.0,6640.0,8300,69400,7500,66400,56.7854384,-62.2463124,56.7861265,-62.2464947,0.0007118390969919933
840.0,6940.0,760.0,6640.0,8400,69400,7600,66400,56.7873473,-62.2462623,56.7880856,-62.2464683,0.0007665004174833589
850.0,6940.0,770.0,6640.0,8500,69400,7700,66400,56.7892562,-62.2462121,56.790045,-62.246442,0.0008216200155813612
860.0,6940.0,780.0,6640.0,8600,69400,7800,66400,56.7911653,-62.2461619,56.7920047,-62.2464155,0.0008768724650682134
870.0,6940.0,790.0,6640.0,8700,69400,7900,66400,56.7930744,-62.2461117,56.7939646,-62.2463891,0.0009324198625093823
880.0,6940.0,800.0,6640.0,8800,69400,8000,66400,56.7949835,-62.2460614,56.7959247,-62.2463626,0.00098822005646357
900.0,6940.0,810.0,6640.0,9000,69400,8100,66400,56.7988021,-62.2459608,56.7978851,-62.2463361,0.0009908274774164515
910.0,6940.0,820.0,6640.0,9100,69400,8200,66400,56.8007114,-62.2459104,56.7998457,-62.2463096,0.0009533085177396205
920.0,6940.0,830.0,6640.0,9200,69400,8300,66400,56.8026209,-62.2458601,56.8018066,-62.246283,0.0009175668368027221
930.0,6940.0,840.0,6640.0,9300,69400,8400,66400,56.8045304,-62.2458096,56.8037677,-62.2462564,0.0008839352521493774
940.0,6940.0,850.0,6640.0,9400,69400,8500,66400,56.80644,-62.2457592,56.805729,-62.2462298,0.0008526343647798506
950.0,6940.0,860.0,6640.0,9500,69400,8600,66400,56.8083497,-62.2457087,56.8076906,-62.2462032,0.000823980011890485
970.0,6940.0,880.0,6630.0,9700,69400,8800,66300,56.8121692,-62.2456076,56.8115126,-62.2452645,0.0007408381537153632
980.0,6940.0,890.0,6630.0,9800,69400,8900,66300,56.8140791,-62.2455571,56.8134748,-62.2452378,0.000683469809135401
990.0,6940.0,900.0,6630.0,9900,69400,9000,66300,56.8159891,-62.2455065,56.8154373,-62.245211,0.0006259420819885483
1000.0,6940.0,910.0,6630.0,10000,69400,9100,66300,56.8178991,-62.2454558,56.8174,-62.2451842,0.0005682141937699653
1010.0,6940.0,920.0,6630.0,10100,69400,9200,66300,56.8198092,-62.2454051,56.819363,-62.2451574,0.0005103427573703988
1020.0,6940.0,930.0,6630.0,10200,69400,9300,66300,56.8217194,-62.2453544,56.8213262,-62.2451305,0.0004524792260378684
1030.0,6940.0,940.0,6630.0,10300,69400,9400,66300,56.8236296,-62.2453037,56.8232896,-62.2451037,0.000394461658461114
1040.0,6940.0,950.0,6630.0,10400,69400,9500,66300,56.82554,-62.2452529,56.8252533,-62.2450768,0.00033646411398118026
1050.0,6940.0,960.0,6630.0,10500,69400,9600,66300,56.8274503,-62.2452021,56.8272172,-62.2450498,0.0002784437106531269
1060.0,6940.0,970.0,6630.0,10600,69400,9700,66300,56.8293608,-62.2451513,56.8291814,-62.2450229,0.00022061486804034536
1070.0,6940.0,980.0,6630.0,10700,69400,9800,66300,56.8312713,-62.2451004,56.8311458,-62.2449959,0.0001633110528982822
1080.0,6940.0,990.0,6630.0,10800,69400,9900,66300,56.8331819,-62.2450495,56.8331105,-62.2449688,0.00010775179812940727
1090.0,6940.0,1000.0,6630.0,10900,69400,10000,66300,56.8350926,-62.2449986,56.8350753,-62.2449418,5.9376173676384853e-05
1100.0,6940.0,1010.0,6630.0,11000,69400,10100,66300,56.8370034,-62.2449476,56.8370405,-62.2449147,4.958649009619888e-05
1110.0,6940.0,1020.0,6630.0,11100,69400,10200,66300,56.8389142,-62.2448966,56.8390058,-62.2448876,9.204107779042651e-05
1120.0,6940.0,1030.0,6630.0,11200,69400,10300,66300,56.8408251,-62.2448456,56.8409715,-62.2448605,0.00014715627747279188
1130.0,6940.0,1040.0,6630.0,11300,69400,10400,66300,56.8427361,-62.2447946,56.8429373,-62.2448333,0.00020488809140624495
1140.0,6940.0,1050.0,6630.0,11400,69400,10500,66300,56.8446471,-62.2447435,56.8449034,-62.2448061,0.000263834133497255
1150.0,6940.0,1060.0,6630.0,11500,69400,10600,66300,56.8465582,-62.2446924,56.8468697,-62.2447789,0.00032328702417777383
1160.0,6940.0,1070.0,6630.0,11600,69400,10700,66300,56.8484694,-62.2446412,56.8488363,-62.2447516,0.00038314980099582446
1170.0,6940.0,1080.0,6630.0,11700,69400,10800,66300,56.8503807,-62.24459,56.8508031,-62.2447243,0.00044323611089127865
1180.0,6940.0,1090.0,6630.0,11800,69400,10900,66300,56.852292,-62.2445388,56.8527702,-62.244697,0.0005036888722254018
1190.0,6940.0,1100.0,6630.0,11900,69400,11000,66300,56.8542034,-62.2444875,56.8547375,-62.2446697,0.0005643222926637752
1199.9,6940.0,1110.0,6630.0,11999,69400,11100,66300,56.8560958,-62.2444368,56.856705,-62.2446423,0.0006429268154303194
70.0,6950.0,0.0,6670.0,700,69500,0,66700,56.6406407,-62.2509519,56.6401565,-62.2510469,0.0004934314947344341
80.0,6950.0,10.0,6670.0,800,69500,100,66700,56.6425443,-62.2509041,56.6420981,-62.2510226,0.00046166729362051036
90.0,6950.0,20.0,6670.0,900,69500,200,66700,56.6444479,-62.2508564,56.6440399,-62.2509984,0.00043200462960393197
100.0,6950.0,30.0,6670.0,1000,69500,300,66700,56.6463516,-62.2508086,56.6459819,-62.2509741,0.0004050535026396384
110.0,6950.0,40.0,6670.0,1100,69500,400,66700,56.6482553,-62.2507608,56.6479242,-62.2509498,0.0003812456032561824
120.0,6950.0,50.0,6670.0,1200,69500,500,66700,56.6501592,-62.2507129,56.6498667,-62.2509254,0.00036154183713471533
130.0,6950.0,60.0,6670.0,1300,69500,600,66700,56.6520631,-62.250665,56.6518095,-62.2509011,0.0003464912264420996
140.0,6950.0,70.0,6670.0,1400,69500,700,66700,56.6539671,-62.2506171,56.6537525,-62.2508766,0.000336739379935094
150.0,6950.0,80.0,6670.0,1500,69500,800,66700,56.6558711,-62.2505692,56.6556957,-62.2508522,0.0003329476835727337
160.0,6950.0,90.0,6670.0,1600,69500,900,66700,56.6577752,-62.2505212,56.6576391,-62.2508278,0.0003354501006151908
170.0,6950.0,100.0,6670.0,1700,69500,1000,66700,56.6596794,-62.2504732,56.6595828,-62.2508033,0.0003439441379052548
180.0,6950.0,110.0,6670.0,1800,69500,1100,66700,56.6615837,-62.2504252,56.6615267,-62.2507788,0.0003581647107094214
190.0,6950.0,120.0,6670.0,1900,69500,1200,66700,56.663488,-62.2503771,56.6634709,-62.2507542,0.0003774875097286439
200.0,6950.0,130.0,6670.0,2000,69500,1300,66700,56.6653924,-62.250329,56.6654153,-62.2507296,0.00040125399686366775
210.0,6950.0,140.0,6670.0,2100,69500,1400,66700,56.6672968,-62.2502809,56.6673599,-62.250705,0.00042876849231589714
220.0,6950.0,150.0,6660.0,2200,69500,1500,66600,56.6692014,-62.2502327,56.669207,-62.249795,0.0004377358221567277
230.0,6950.0,160.0,6660.0,2300,69500,1600,66600,56.671106,-62.2501845,56.671152,-62.2497703,0.0004167464936878148
240.0,6950.0,170.0,6660.0,2400,69500,1700,66600,56.6730107,-62.2501363,56.6730973,-62.2497456,0.000400182520862307
250.0,6950.0,180.0,6660.0,2500,69500,1800,66600,56.6749154,-62.250088,56.6750428,-62.2497209,0.00038857839620582937
260.0,6950.0,190.0,6660.0,2600,69500,1900,66600,56.6768202,-62.2500397,56.6769886,-62.2496962,0.00038255824393109295
270.0,6950.0,200.0,6660.0,2700,69500,2000,66600,56.6787251,-62.2499914,56.6789346,-62.2496714,0.00038247908439551057
280.0,6950.0,210.0,6660.0,2800,69500,2100,66600,56.6806301,-62.249943,56.6808808,-62.2496466,0.00038820542242426226
290.0,6950.0,220.0,6660.0,2900,69500,2200,66600,56.6825351,-62.2498947,56.6828272,-62.2496218,0.00039974594431574915
300.0,6950.0,230.0,6660.0,3000,69500,2300,66600,56.6844402,-62.2498462,56.6847739,-62.2495969,0.00041654073030615053
310.0,6950.0,240.0,6660.0,3100,69500,2400,66600,56.6863454,-62.2497978,56.6867209,-62.2495721,0.0004381104198696694
320.0,6950.0,250.0,6660.0,3200,69500,2500,66600,56.6882506,-62.2497493,56.688668,-62.2495471,0.000463796938320712
330.0,6950.0,260.0,6660.0,3300,69500,2600,66600,56.6901559,-62.2497008,56.6906154,-62.2495222,0.0004929890566711923
340.0,6950.0,270.0,6660.0,3400,69500,2700,66600,56.6920613,-62.2496522,56.6925631,-62.2494972,0.000525193526237659
350.0,6950.0,280.0,6660.0,3500,69500,2800,66600,56.6939667,-62.2496037,56.6945109,-62.2494722,0.0005598623848775238
360.0,6950.0,290.0,6660.0,3600,69500,2900,66600,56.6958723,-62.2495551,56.696459,-62.2494472,0.0005965394370870329
370.0,6950.0,300.0,6660.0,3700,69500,3000,66600,56.6977778,-62.2495064,56.6984074,-62.2494222,0.0006352053211402749
380.0,6950.0,310.0,6660.0,3800,69500,3100,66600,56.6996835,-62.2494577,56.700356,-62.2493971,0.0006752248588434181
390.0,6950.0,320.0,6660.0,3900,69500,3200,66600,56.7015892,-62.249409,56.7023048,-62.249372,0.000716555901517239
400.0,6950.0,330.0,6660.0,4000,69500,3300,66600,56.703495,-62.2493603,56.7042538,-62.2493469,0.0007589183091741565
410.0,6950.0,340.0,6660.0,4100,69500,3400,66600,56.7054009,-62.2493115,56.7062031,-62.2493217,0.0008022648440534892
420.0,6950.0,350.0,6660.0,4200,69500,3500,66600,56.7073069,-62.2492627,56.7081527,-62.2492965,0.0008464750911873115
430.0,6950.0,360.0,6660.0,4300,69500,3600,66600,56.7092129,-62.2492139,56.7101024,-62.2492713,0.0008913501051768053
440.0,6950.0,370.0,6660.0,4400,69500,3700,66600,56.711119,-62.2491651,56.7120524,-62.249246,0.0009368993382439104
460.0,6950.0,380.0,6660.0,4600,69500,3800,66600,56.7149313,-62.2490672,56.7140027,-62.2492207,0.0009412014715267907
470.0,6950.0,390.0,6660.0,4700,69500,3900,66600,56.7168376,-62.2490183,56.7159531,-62.2491954,0.0009020557964973958
480.0,6950.0,400.0,6660.0,4800,69500,4000,66600,56.718744,-62.2489693,56.7179038,-62.2491701,0.0008638614935271531
490.0,6950.0,410.0,6660.0,4900,69500,4100,66600,56.7206505,-62.2489203,56.7198548,-62.2491447,0.0008267368686567831
500.0,6950.0,420.0,6660.0,5000,69500,4200,66600,56.722557,-62.2488712,56.721806,-62.2491194,0.0007909514776513107
510.0,6950.0,430.0,6660.0,5100,69500,4300,66600,56.7244635,-62.2488221,56.7237574,-62.2490939,0.0007566058749462125
520.0,6950.0,440.0,6660.0,5200,69500,4400,66600,56.7263702,-62.248773,56.7257091,-62.2490685,0.0007241363545585577
530.0,6950.0,450.0,6660.0,5300,69500,4500,66600,56.7282769,-62.2487239,56.727661,-62.249043,0.0006936552601968454
540.0,6950.0,460.0,6660.0,5400,69500,4600,66600,56.7301837,-62.2486747,56.7296131,-62.2490175,0.0006656547152950494
550.0,6950.0,470.0,6660.0,5500,69500,4700,66600,56.7320906,-62.2486255,56.7315655,-62.248992,0.0006403532306438049
560.0,6950.0,480.0,6660.0,5600,69500,4800,66600,56.7339975,-62.2485762,56.7335181,-62.2489664,0.0006181265242664517
570.0,6950.0,490.0,6660.0,5700,69500,4900,66600,56.7359045,-62.248527,56.7354709,-62.2489408,0.0005993658315186823
580.0,6950.0,500.0,6660.0,5800,69500,5000,66600,56.7378116,-62.2484777,56.737424,-62.2489152,0.0005844997946960978
590.0,6950.0,510.0,6660.0,5900,69500,5100,66600,56.7397188,-62.2484283,56.7393773,-62.2488896,0.0005739511651667565
600.0,6950.0,520.0,6650.0,6000,69500,5200,66500,56.741626,-62.248379,56.7412311,-62.2479785,0.0005624466730236115
610.0,6950.0,530.0,6650.0,6100,69500,5300,66500,56.7435333,-62.2483296,56.7431848,-62.2479528,0.0005132548002691189
620.0,6950.0,540.0,6650.0,6200,69500,5400,66500,56.7454406,-62.2482801,56.7451388,-62.247927,0.0004645027987054912
630.0,6950.0,550.0,6650.0,6300,69500,5500,66500,56.7473481,-62.2482307,56.747093,-62.2479013,0.00041662977570124283
640.0,6950.0,560.0,6650.0,6400,69500,5600,66500,56.7492556,-62.2481812,56.7490475,-62.2478755,0.0003698081935231133
650.0,6950.0,570.0,6650.0,6500,69500,5700,66500,56.7511631,-62.2481316,56.7510022,-62.2478497,0.0003245865369938789
660.0,6950.0,580.0,6650.0,6600,69500,5800,66500,56.7530708,-62.2480821,56.7529571,-62.2478238,0.00028221725673553965
670.0,6950.0,590.0,6650.0,6700,69500,5900,66500,56.7549785,-62.2480325,56.7549123,-62.247798,0.00024366511855167833
680.0,6950.0,600.0,6650.0,6800,69500,6000,66500,56.7568863,-62.2479829,56.7568677,-62.2477721,0.00021161899725446144
690.0,6950.0,610.0,6650.0,6900,69500,6100,66500,56.7587942,-62.2479332,56.7588234,-62.2477461,0.00018936485946252196
700.0,6950.0,620.0,6650.0,7000,69500,6200,66500,56.7607021,-62.2478835,56.7607793,-62.2477202,0.00018062870757157962
710.0,6950.0,630.0,6650.0,7100,69500,6300,66500,56.7626101,-62.2478338,56.7627354,-62.2476942,0.00018758531392286547
720.0,6950.0,640.0,6650.0,7200,69500,6400,66500,56.7645182,-62.2477841,56.7646917,-62.2476682,0.00020865056913470042
730.0,6950.0,650.0,6650.0,7300,69500,6500,66500,56.7664263,-62.2477343,56.7666484,-62.2476421,0.00024047712989058988
740.0,6950.0,660.0,6650.0,7400,69500,6600,66500,56.7683345,-62.2476845,56.7686052,-62.247616,0.00027923241215963327
750.0,6950.0,670.0,6650.0,7500,69500,6700,66500,56.7702428,-62.2476346,56.7705623,-62.2475899,0.0003226117480840388
760.0,6950.0,680.0,6650.0,7600,69500,6800,66500,56.7721512,-62.2475847,56.7725196,-62.2475638,0.00036899237119387117
770.0,6950.0,690.0,6650.0,7700,69500,6900,66500,56.7740596,-62.2475348,56.7744772,-62.2475376,0.000417609386866395
780.0,6950.0,700.0,6650.0,7800,69500,7000,66500,56.7759681,-62.2474849,56.776435,-62.2475115,0.00046765710729039907
790.0,6950.0,710.0,6650.0,7900,69500,7100,66500,56.7778767,-62.2474349,56.778393,-62.2474852,0.0005187444264769141
800.0,6950.0,720.0,6650.0,8000,69500,7200,66500,56.7797854,-62.2473849,56.7803513,-62.247459,0.0005707307771599589
810.0,6950.0,730.0,6650.0,8100,69500,7300,66500,56.7816941,-62.2473349,56.7823098,-62.2474327,0.0006234190645115892
820.0,6950.0,740.0,6650.0,8200,69500,7400,66500,56.7836029,-62.2472848,56.7842685,-62.2474064,0.0006766165235985209
830.0,6950.0,750.0,6650.0,8300,69500,7500,66500,56.7855117,-62.2472347,56.7862275,-62.2473801,0.0007304182363570106
840.0,6950.0,760.0,6650.0,8400,69500,7600,66500,56.7874207,-62.2471846,56.7881868,-62.2473537,0.0007845406426693849
850.0,6950.0,770.0,6650.0,8500,69500,7700,66500,56.7893297,-62.2471344,56.7901462,-62.2473273,0.0008389771510591043
860.0,6950.0,780.0,6650.0,8600,69500,7800,66500,56.7912388,-62.2470842,56.7921059,-62.2473009,0.0008937680347826975
870.0,6950.0,790.0,6650.0,8700,69500,7900,66500,56.7931479,-62.247034,56.7940659,-62.2472745,0.0009489806373153063
890.0,6950.0,800.0,6650.0,8900,69500,8000,66500,56.7969664,-62.2469334,56.7960261,-62.247248,0.0009915327780783958
900.0,6950.0,810.0,6650.0,9000,69500,8100,66500,56.7988758,-62.2468831,56.7979865,-62.2472215,0.0009515088281238958
910.0,6950.0,820.0,6650.0,9100,69500,8200,66500,56.8007852,-62.2468328,56.7999472,-62.2471949,0.0009128857595561513
920.0,6950.0,830.0,6650.0,9200,69500,8300,66500,56.8026947,-62.2467824,56.8019081,-62.2471684,0.0008762052042797706
930.0,6950.0,840.0,6650.0,9300,69500,8400,66500,56.8046043,-62.246732,56.8038693,-62.2471418,0.0008415230478116373
940.0,6950.0,850.0,6650.0,9400,69500,8500,66500,56.806514,-62.2466815,56.8058306,-62.2471152,0.0008094017852720062
950.0,6950.0,860.0,6650.0,9500,69500,8600,66500,56.8084237,-62.246631,56.8077923,-62.2470885,0.0007797257274140509
960.0,6950.0,870.0,6650.0,9600,69500,8700,66500,56.8103335,-62.2465805,56.8097541,-62.2470618,0.0007532290820172156
970.0,6950.0,880.0,6650.0,9700,69500,8800,66500,56.8122434,-62.24653,56.8117163,-62.2470351,0.0007300413823868604
980.0,6950.0,890.0,6640.0,9800,69500,8900,66400,56.8141533,-62.2464794,56.8135768,-62.246123,0.0006777707650836474
990.0,6950.0,900.0,6640.0,9900,69500,9000,66400,56.8160633,-62.2464288,56.8155393,-62.2460963,0.000620590243240518
1000.0,6950.0,910.0,6640.0,10000,69500,9100,66400,56.8179734,-62.2463781,56.8175021,-62.2460695,0.0005633450541216194
1010.0,6950.0,920.0,6640.0,10100,69500,9200,66400,56.8198836,-62.2463275,56.8194651,-62.2460427,0.0005062146679003266
1020.0,6950.0,930.0,6640.0,10200,69500,9300,66400,56.8217938,-62.2462767,56.8214283,-62.2460158,0.00044906465013516125
1030.0,6950.0,940.0,6640.0,10300,69500,9400,66400,56.8237041,-62.246226,56.8233918,-62.2459889,0.0003921067456678092
1040.0,6950.0,950.0,6640.0,10400,69500,9500,66400,56.8256145,-62.2461752,56.8253556,-62.245962,0.00033538552443603773
1050.0,6950.0,960.0,6640.0,10500,69500,9600,66400,56.8275249,-62.2461244,56.8273196,-62.2459351,0.0002792536123309549
1060.0,6950.0,970.0,6640.0,10600,69500,9700,66400,56.8294354,-62.2460736,56.8292838,-62.2459081,0.00022443887809639904
1070.0,6950.0,980.0,6640.0,10700,69500,9800,66400,56.831346,-62.2460227,56.8312482,-62.2458811,0.00017209125486482326
1080.0,6950.0,990.0,6640.0,10800,69500,9900,66400,56.8332567,-62.2459718,56.8332129,-62.2458541,0.0001255855485289481
1090.0,6950.0,1000.0,6640.0,10900,69500,10000,66400,56.8351674,-62.2459209,56.8351779,-62.245827,9.448523694456714e-05
1100.0,6950.0,1010.0,6640.0,11000,69500,10100,66400,56.8370782,-62.2458699,56.8371431,-62.2458,9.538354155577525e-05
1110.0,6950.0,1020.0,6640.0,11100,69500,10200,66400,56.8389891,-62.245819,56.8391085,-62.2457729,0.00012799050746253017
1120.0,6950.0,1030.0,6640.0,11200,69500,10300,66400,56.8409001,-62.2457679,56.8410742,-62.2457457,0.00017550968634431752
1130.0,6950.0,1040.0,6640.0,11300,69500,10400,66400,56.8428111,-62.2457169,56.8430401,-62.2457185,0.0002290055894559436
1140.0,6950.0,1050.0,6640.0,11400,69500,10500,66400,56.8447222,-62.2456658,56.8450062,-62.2456913,0.00028514250823110965
1150.0,6950.0,1060.0,6640.0,11500,69500,10600,66400,56.8466333,-62.2456147,56.8469726,-62.2456641,0.0003428773104192703
1160.0,6950.0,1070.0,6640.0,11600,69500,10700,66400,56.8485446,-62.2455635,56.8489392,-62.2456369,0.0004013685588080326
1170.0,6950.0,1080.0,6640.0,11700,69500,10800,66400,56.8504559,-62.2455123,56.8509061,-62.2456096,0.0004605945397014562
1180.0,6950.0,1090.0,6640.0,11800,69500,10900,66400,56.8523673,-62.2454611,56.8528732,-62.2455823,0.0005202155803134506
1190.0,6950.0,1100.0,6640.0,11900,69500,11000,66400,56.8542787,-62.2454098,56.8548406,-62.2455549,0.0005803323358235788
1199.9,6950.0,1110.0,6640.0,11999,69500,11100,66400,56.8561712,-62.2453591,56.8568082,-62.2455275,0.0006588835709029705
